lncRNA ,disease,lncRNA ,disease,yucelabel,0_gailv,1_gailv,,PMID
105,1556,DISC2,Hepatitis B,0,0.552796602,0.447203398,,
250,1556,LINC-ROR,Hepatitis B,0,0.622324944,0.377675027,,
421,1556,PICSAR,Hepatitis B,0,0.657247424,0.342752546,,
163,1557,H19,Reperfusion Injury,1,0.055441737,0.944558263,,
360,1557,MEG3,Reperfusion Injury,1,0.103481472,0.896518528,,
87,1557,CDKN2B-AS1,Reperfusion Injury,1,0.10482502,0.89517498,,
178,1557,HOTAIR,Reperfusion Injury,1,0.110034347,0.889965653,,
432,1557,PVT1,Reperfusion Injury,1,0.128065228,0.871934772,,
355,1557,MALAT1,Reperfusion Injury,1,0.257419884,0.742580116,,
363,1557,MIAT,Reperfusion Injury,1,0.335900247,0.664099753,,
105,1557,DISC2,Reperfusion Injury,1,0.374610066,0.625389934,,
169,1557,HAR1B,Reperfusion Injury,1,0.46049571,0.53950429,,
830,1557,UCA1,Reperfusion Injury,1,0.472444236,0.527555764,,
94,1557,CRNDE,Reperfusion Injury,0,0.520102739,0.479897261,,
376,1557,MIR99AHG,Reperfusion Injury,0,0.548337936,0.451662093,,
188,1557,HULC,Reperfusion Injury,0,0.590579987,0.409420013,,
109,1557,DLX6-AS1,Reperfusion Injury,0,0.626295447,0.373704553,,
56,1557,BACE1-AS,Reperfusion Injury,0,0.631321967,0.368678033,,
163,1558,H19,Sepsis,1,0.052389443,0.947610557,,
355,1558,MALAT1,Sepsis,1,0.096173584,0.903826416,,
360,1558,MEG3,Sepsis,1,0.140614569,0.859385431,,
87,1558,CDKN2B-AS1,Sepsis,1,0.167948902,0.832051098,,
432,1558,PVT1,Sepsis,1,0.195971549,0.804028451,,
391,1558,NEAT1,Sepsis,1,0.221993983,0.778006017,,
363,1558,MIAT,Sepsis,1,0.345889688,0.654110312,,
152,1558,GAS5,Sepsis,1,0.357532144,0.642467856,,
421,1558,PICSAR,Sepsis,1,0.462557614,0.537442386,,
105,1558,DISC2,Sepsis,1,0.465136588,0.534863412,,
62,1558,BDNF-AS,Sepsis,1,0.473548293,0.526451707,,
178,1558,HOTAIR,Sepsis,0,0.508579969,0.491420001,,
266,1558,LINC00473,Sepsis,0,0.593793035,0.406206995,,
172,1558,HCP5,Sepsis,0,0.659183621,0.340816349,,
188,1558,HULC,Sepsis,0,0.67498672,0.32501328,,
163,1559,H19,"Hypertension, Pulmonary",1,0.064367473,0.935632527,,
355,1559,MALAT1,"Hypertension, Pulmonary",1,0.086741209,0.913258791,,
432,1559,PVT1,"Hypertension, Pulmonary",1,0.100787938,0.899212062,,
360,1559,MEG3,"Hypertension, Pulmonary",1,0.102998018,0.897001982,,
178,1559,HOTAIR,"Hypertension, Pulmonary",1,0.157343805,0.842656195,,
152,1559,GAS5,"Hypertension, Pulmonary",1,0.226163387,0.773836613,,
391,1559,NEAT1,"Hypertension, Pulmonary",1,0.230291784,0.769708216,,
87,1559,CDKN2B-AS1,"Hypertension, Pulmonary",1,0.270818114,0.729181886,,
830,1559,UCA1,"Hypertension, Pulmonary",1,0.418827593,0.581172407,,
363,1559,MIAT,"Hypertension, Pulmonary",1,0.483962178,0.516037822,,
62,1559,BDNF-AS,"Hypertension, Pulmonary",0,0.607456267,0.392543733,,
373,1559,MIR503HG,"Hypertension, Pulmonary",0,0.628810167,0.371189833,,
105,1559,DISC2,"Hypertension, Pulmonary",0,0.633405447,0.366594583,,
98,1559,DANCR,"Hypertension, Pulmonary",0,0.72020191,0.27979809,,
250,1559,LINC-ROR,"Hypertension, Pulmonary",0,0.724533558,0.275466442,,
163,1560,H19,Atrial Fibrillation,1,0.044450641,0.955549359,,
355,1560,MALAT1,Atrial Fibrillation,1,0.08891046,0.91108954,,
432,1560,PVT1,Atrial Fibrillation,1,0.145618856,0.854381144,,
360,1560,MEG3,Atrial Fibrillation,1,0.151212394,0.848787606,,
391,1560,NEAT1,Atrial Fibrillation,1,0.160865664,0.839134336,,
178,1560,HOTAIR,Atrial Fibrillation,1,0.162212253,0.837787747,,
152,1560,GAS5,Atrial Fibrillation,1,0.223261774,0.776738226,,
105,1560,DISC2,Atrial Fibrillation,1,0.284763038,0.715236962,,
363,1560,MIAT,Atrial Fibrillation,1,0.306027472,0.693972528,,
824,1560,TUG1,Atrial Fibrillation,1,0.350661695,0.649338305,,
235,1560,IPW,Atrial Fibrillation,1,0.395259619,0.604740381,,
87,1560,CDKN2B-AS1,Atrial Fibrillation,1,0.44960016,0.55039984,,
176,1560,HLA-AS1,Atrial Fibrillation,1,0.494592071,0.505407929,,
62,1560,BDNF-AS,Atrial Fibrillation,0,0.521860838,0.478139192,,
169,1560,HAR1B,Atrial Fibrillation,0,0.526254177,0.473745793,,
163,1561,H19,Acute Kidney Injury,1,0.044450641,0.955549359,,
355,1561,MALAT1,Acute Kidney Injury,1,0.092314124,0.907685876,,
360,1561,MEG3,Acute Kidney Injury,1,0.177728832,0.822271168,,
391,1561,NEAT1,Acute Kidney Injury,1,0.191036522,0.808963478,,
432,1561,PVT1,Acute Kidney Injury,1,0.211447775,0.788552225,,
87,1561,CDKN2B-AS1,Acute Kidney Injury,1,0.224280417,0.775719583,,
178,1561,HOTAIR,Acute Kidney Injury,1,0.2453686,0.7546314,,
152,1561,GAS5,Acute Kidney Injury,1,0.245746911,0.754253089,,
824,1561,TUG1,Acute Kidney Injury,1,0.385914862,0.614085138,,
105,1561,DISC2,Acute Kidney Injury,1,0.41378361,0.58621639,,
62,1561,BDNF-AS,Acute Kidney Injury,1,0.439142525,0.560857475,,
188,1561,HULC,Acute Kidney Injury,0,0.638318658,0.361681312,,
363,1561,MIAT,Acute Kidney Injury,0,0.653710008,0.346290022,,
172,1561,HCP5,Acute Kidney Injury,0,0.68517822,0.31482178,,
266,1561,LINC00473,Acute Kidney Injury,0,0.710683465,0.289316505,,
163,1562,H19,Tuberculosis,1,0.055952489,0.944047511,,
355,1562,MALAT1,Tuberculosis,1,0.070653439,0.929346561,,
178,1562,HOTAIR,Tuberculosis,1,0.148191094,0.851808906,,
391,1562,NEAT1,Tuberculosis,1,0.155412495,0.844587505,,
152,1562,GAS5,Tuberculosis,1,0.242773056,0.757226944,,
105,1562,DISC2,Tuberculosis,1,0.248246253,0.751753747,,
360,1562,MEG3,Tuberculosis,1,0.254423678,0.745576322,,
432,1562,PVT1,Tuberculosis,1,0.273619592,0.726380408,,
363,1562,MIAT,Tuberculosis,1,0.395816445,0.604183555,,
824,1562,TUG1,Tuberculosis,1,0.423136413,0.576863587,,
87,1562,CDKN2B-AS1,Tuberculosis,1,0.466406107,0.533593893,,
830,1562,UCA1,Tuberculosis,0,0.541945696,0.458054274,,
62,1562,BDNF-AS,Tuberculosis,0,0.64204812,0.35795188,,
176,1562,HLA-AS1,Tuberculosis,0,0.695592642,0.304407388,,
250,1562,LINC-ROR,Tuberculosis,0,0.700987577,0.299012393,,
355,1563,MALAT1,Immunologic Deficiency Syndromes,1,0.173473358,0.826526642,,
360,1563,MEG3,Immunologic Deficiency Syndromes,1,0.233527541,0.766472459,,
105,1563,DISC2,Immunologic Deficiency Syndromes,1,0.311438084,0.688561916,,
178,1563,HOTAIR,Immunologic Deficiency Syndromes,1,0.33612752,0.66387248,,
391,1563,NEAT1,Immunologic Deficiency Syndromes,1,0.376670837,0.623329163,,
87,1563,CDKN2B-AS1,Immunologic Deficiency Syndromes,1,0.39451772,0.60548228,,
62,1563,BDNF-AS,Immunologic Deficiency Syndromes,1,0.460416675,0.539583325,,
432,1563,PVT1,Immunologic Deficiency Syndromes,1,0.487926424,0.512073576,,
163,1563,H19,Immunologic Deficiency Syndromes,1,0.497288108,0.502711892,,
439,1563,RN7SL1,Immunologic Deficiency Syndromes,0,0.537573159,0.462426841,,
169,1563,HAR1B,Immunologic Deficiency Syndromes,0,0.539075136,0.460924894,,
99,1563,DAOA-AS1,Immunologic Deficiency Syndromes,0,0.623957932,0.376042068,,
250,1563,LINC-ROR,Immunologic Deficiency Syndromes,0,0.668661833,0.331338167,,
189,1563,IFNG-AS1,Immunologic Deficiency Syndromes,0,0.679354131,0.320645869,,
61,1563,BCYRN1,Immunologic Deficiency Syndromes,0,0.687404454,0.312595546,,
163,1564,H19,Inflammation,1,0.064235032,0.935764968,,
178,1564,HOTAIR,Inflammation,1,0.098031163,0.901968837,,
360,1564,MEG3,Inflammation,1,0.100127995,0.899872005,,
421,1564,PICSAR,Inflammation,1,0.112676024,0.887323976,,
87,1564,CDKN2B-AS1,Inflammation,1,0.145796537,0.854203463,,
432,1564,PVT1,Inflammation,1,0.163948834,0.836051166,,
105,1564,DISC2,Inflammation,1,0.269005299,0.730994701,,
363,1564,MIAT,Inflammation,1,0.291341603,0.708658397,,
355,1564,MALAT1,Inflammation,1,0.291502833,0.708497167,,
109,1564,DLX6-AS1,Inflammation,1,0.475527525,0.524472475,,
62,1564,BDNF-AS,Inflammation,1,0.480763853,0.519236147,,
376,1564,MIR99AHG,Inflammation,0,0.537973762,0.462026268,,
366,1564,MIR155HG,Inflammation,0,0.540161133,0.459838867,,
176,1564,HLA-AS1,Inflammation,0,0.544965625,0.455034375,,
830,1564,UCA1,Inflammation,0,0.575403273,0.424596727,,
163,1565,H19,Hypertrophy,1,0.060166597,0.939833403,,
355,1565,MALAT1,Hypertrophy,1,0.090390682,0.909609318,,
87,1565,CDKN2B-AS1,Hypertrophy,1,0.095738769,0.904261231,,
178,1565,HOTAIR,Hypertrophy,1,0.179746568,0.820253432,,
152,1565,GAS5,Hypertrophy,1,0.219848573,0.780151427,,
391,1565,NEAT1,Hypertrophy,1,0.221993983,0.778006017,,
363,1565,MIAT,Hypertrophy,1,0.359352052,0.640647948,,
360,1565,MEG3,Hypertrophy,1,0.36561054,0.63438946,,
432,1565,PVT1,Hypertrophy,1,0.387559354,0.612440646,,
376,1565,MIR99AHG,Hypertrophy,0,0.512896657,0.487103373,,
62,1565,BDNF-AS,Hypertrophy,0,0.514974713,0.485025316,,
458,1565,ANRIL,Hypertrophy,0,0.686591387,0.313408583,,
105,1565,DISC2,Hypertrophy,0,0.689713597,0.310286403,,
61,1565,BCYRN1,Hypertrophy,0,0.710314035,0.289685994,,
188,1565,HULC,Hypertrophy,0,0.710839868,0.289160132,,
163,1566,H19,Gout,1,0.090506554,0.909493446,,
355,1566,MALAT1,Gout,1,0.152822793,0.847177207,,
391,1566,NEAT1,Gout,1,0.255611479,0.744388521,,
360,1566,MEG3,Gout,1,0.303025186,0.696974814,,
105,1566,DISC2,Gout,1,0.357082069,0.642917931,,
432,1566,PVT1,Gout,1,0.373363674,0.626636326,,
178,1566,HOTAIR,Gout,1,0.378076732,0.621923268,,
87,1566,CDKN2B-AS1,Gout,1,0.406907678,0.593092322,,
62,1566,BDNF-AS,Gout,1,0.462930202,0.537069798,,
340,1566,LRRC75A-AS1,Gout,0,0.53525424,0.46474576,,
396,1566,NONRATT021972,Gout,0,0.630539298,0.369460702,,
152,1566,GAS5,Gout,0,0.649450421,0.350549608,,
363,1566,MIAT,Gout,0,0.661289334,0.338710636,,
99,1566,DAOA-AS1,Gout,0,0.693350971,0.306649029,,
842,1566,XIST,Gout,0,0.724314213,0.275685817,,
163,1567,H19,Spinal Cord Injuries,1,0.044450641,0.955549359,,
355,1567,MALAT1,Spinal Cord Injuries,1,0.088739038,0.911260962,,
360,1567,MEG3,Spinal Cord Injuries,1,0.129579127,0.870420873,,
432,1567,PVT1,Spinal Cord Injuries,1,0.146490097,0.853509903,,
391,1567,NEAT1,Spinal Cord Injuries,1,0.179326892,0.820673108,,
87,1567,CDKN2B-AS1,Spinal Cord Injuries,1,0.182905078,0.817094922,,
152,1567,GAS5,Spinal Cord Injuries,1,0.254170656,0.745829344,,
178,1567,HOTAIR,Spinal Cord Injuries,1,0.260255277,0.739744723,,
363,1567,MIAT,Spinal Cord Injuries,1,0.261100948,0.738899052,,
105,1567,DISC2,Spinal Cord Injuries,1,0.375112951,0.624887049,,
824,1567,TUG1,Spinal Cord Injuries,1,0.442466319,0.557533681,,
94,1567,CRNDE,Spinal Cord Injuries,1,0.491764784,0.508235216,,
235,1567,IPW,Spinal Cord Injuries,0,0.514529169,0.485470831,,
266,1567,LINC00473,Spinal Cord Injuries,0,0.54846102,0.45153898,,
340,1567,LRRC75A-AS1,Spinal Cord Injuries,0,0.571245313,0.428754658,,
355,1568,MALAT1,Tourette Syndrome,1,0.161414504,0.838585496,,
360,1568,MEG3,Tourette Syndrome,1,0.166267395,0.833732605,,
391,1568,NEAT1,Tourette Syndrome,1,0.266718149,0.733281851,,
163,1568,H19,Tourette Syndrome,1,0.318366766,0.681633234,,
432,1568,PVT1,Tourette Syndrome,1,0.338143349,0.661856651,,
105,1568,DISC2,Tourette Syndrome,1,0.386485994,0.613514006,,
87,1568,CDKN2B-AS1,Tourette Syndrome,1,0.470294654,0.529705346,,
363,1568,MIAT,Tourette Syndrome,1,0.474735618,0.525264382,,
178,1568,HOTAIR,Tourette Syndrome,1,0.481397808,0.518602192,,
169,1568,HAR1B,Tourette Syndrome,0,0.589493692,0.410506308,,
152,1568,GAS5,Tourette Syndrome,0,0.596812963,0.403187037,,
62,1568,BDNF-AS,Tourette Syndrome,0,0.665642262,0.334357738,,
250,1568,LINC-ROR,Tourette Syndrome,0,0.667069614,0.332930386,,
842,1568,XIST,Tourette Syndrome,0,0.685147285,0.314852685,,
61,1568,BCYRN1,Tourette Syndrome,0,0.710508168,0.289491832,,
163,1569,H19,Carotid Artery Diseases,1,0.107621074,0.892378926,,
355,1569,MALAT1,Carotid Artery Diseases,1,0.184548199,0.815451801,,
178,1569,HOTAIR,Carotid Artery Diseases,1,0.210331619,0.789668381,,
391,1569,NEAT1,Carotid Artery Diseases,1,0.233415008,0.766584992,,
87,1569,CDKN2B-AS1,Carotid Artery Diseases,1,0.239294469,0.760705531,,
360,1569,MEG3,Carotid Artery Diseases,1,0.285211682,0.714788318,,
363,1569,MIAT,Carotid Artery Diseases,1,0.350552082,0.649447918,,
235,1569,IPW,Carotid Artery Diseases,1,0.42288959,0.57711041,,
152,1569,GAS5,Carotid Artery Diseases,1,0.431758642,0.568241358,,
105,1569,DISC2,Carotid Artery Diseases,1,0.445483506,0.554516494,,
432,1569,PVT1,Carotid Artery Diseases,1,0.498291373,0.501708627,,
62,1569,BDNF-AS,Carotid Artery Diseases,0,0.506040573,0.493959457,,
842,1569,XIST,Carotid Artery Diseases,0,0.603616297,0.396383703,,
830,1569,UCA1,Carotid Artery Diseases,0,0.625419378,0.374580652,,
824,1569,TUG1,Carotid Artery Diseases,0,0.6275419,0.3724581,,
355,1570,MALAT1,Immune System Diseases,1,0.113329768,0.886670232,,
391,1570,NEAT1,Immune System Diseases,1,0.19186002,0.80813998,,
360,1570,MEG3,Immune System Diseases,1,0.210792124,0.789207876,,
178,1570,HOTAIR,Immune System Diseases,1,0.236856163,0.763143837,,
87,1570,CDKN2B-AS1,Immune System Diseases,1,0.315591216,0.684408784,,
152,1570,GAS5,Immune System Diseases,1,0.337578177,0.662421823,,
702,1570,OTUD6B-AS1,Immune System Diseases,1,0.382411361,0.617588639,,
824,1570,TUG1,Immune System Diseases,1,0.451274276,0.548725724,,
432,1570,PVT1,Immune System Diseases,1,0.483903348,0.516096652,,
163,1570,H19,Immune System Diseases,1,0.485046983,0.514953017,,
842,1570,XIST,Immune System Diseases,0,0.504446268,0.495553762,,
830,1570,UCA1,Immune System Diseases,0,0.5611341,0.43886593,,
62,1570,BDNF-AS,Immune System Diseases,0,0.612456441,0.387543589,,
188,1570,HULC,Immune System Diseases,0,0.668730617,0.331269413,,
105,1570,DISC2,Immune System Diseases,0,0.677913427,0.322086602,,
163,1571,H19,Encephalomyelitis,1,0.09080869,0.90919131,,
355,1571,MALAT1,Encephalomyelitis,1,0.103959918,0.896040082,,
391,1571,NEAT1,Encephalomyelitis,1,0.158640027,0.841359973,,
178,1571,HOTAIR,Encephalomyelitis,1,0.186569452,0.813430548,,
432,1571,PVT1,Encephalomyelitis,1,0.235811174,0.764188826,,
360,1571,MEG3,Encephalomyelitis,1,0.292895913,0.707104087,,
152,1571,GAS5,Encephalomyelitis,1,0.366246521,0.633753479,,
105,1571,DISC2,Encephalomyelitis,1,0.373032331,0.626967669,,
87,1571,CDKN2B-AS1,Encephalomyelitis,1,0.394564509,0.605435491,,
62,1571,BDNF-AS,Encephalomyelitis,1,0.447929442,0.552070558,,
824,1571,TUG1,Encephalomyelitis,0,0.563089848,0.436910123,,
842,1571,XIST,Encephalomyelitis,0,0.580823064,0.419176966,,
189,1571,IFNG-AS1,Encephalomyelitis,0,0.705474198,0.294525802,,
172,1571,HCP5,Encephalomyelitis,0,0.706576467,0.293423533,,
396,1571,NONRATT021972,Encephalomyelitis,0,0.708887815,0.291112185,,
163,1572,H19,Aneurysm,1,0.060237229,0.939762771,,
355,1572,MALAT1,Aneurysm,1,0.086132944,0.913867056,,
391,1572,NEAT1,Aneurysm,1,0.113778651,0.886221349,,
360,1572,MEG3,Aneurysm,1,0.158980548,0.841019452,,
178,1572,HOTAIR,Aneurysm,1,0.188813388,0.811186612,,
87,1572,CDKN2B-AS1,Aneurysm,1,0.216789424,0.783210576,,
432,1572,PVT1,Aneurysm,1,0.239655614,0.760344386,,
152,1572,GAS5,Aneurysm,1,0.253582895,0.746417105,,
363,1572,MIAT,Aneurysm,1,0.331610501,0.668389499,,
105,1572,DISC2,Aneurysm,1,0.43622148,0.56377852,,
824,1572,TUG1,Aneurysm,1,0.446933091,0.553066909,,
62,1572,BDNF-AS,Aneurysm,1,0.462422192,0.537577808,,
235,1572,IPW,Aneurysm,0,0.509143114,0.490856916,,
376,1572,MIR99AHG,Aneurysm,0,0.541378736,0.458621293,,
94,1572,CRNDE,Aneurysm,0,0.637586892,0.362413108,,
163,1573,H19,Graft vs Host Disease,1,0.083622932,0.916377068,,
355,1573,MALAT1,Graft vs Host Disease,1,0.095708072,0.904291928,,
391,1573,NEAT1,Graft vs Host Disease,1,0.137678564,0.862321436,,
178,1573,HOTAIR,Graft vs Host Disease,1,0.167976022,0.832023978,,
432,1573,PVT1,Graft vs Host Disease,1,0.296363175,0.703636825,,
360,1573,MEG3,Graft vs Host Disease,1,0.326490581,0.673509419,,
105,1573,DISC2,Graft vs Host Disease,1,0.373584151,0.626415849,,
87,1573,CDKN2B-AS1,Graft vs Host Disease,1,0.430876434,0.569123566,,
152,1573,GAS5,Graft vs Host Disease,1,0.439261675,0.560738325,,
842,1573,XIST,Graft vs Host Disease,0,0.590636611,0.409363419,,
169,1573,HAR1B,Graft vs Host Disease,0,0.595338702,0.404661328,,
62,1573,BDNF-AS,Graft vs Host Disease,0,0.599557281,0.400442719,,
188,1573,HULC,Graft vs Host Disease,0,0.662946582,0.337053418,,
404,1573,OIP5-AS1,Graft vs Host Disease,0,0.707935572,0.292064458,,
363,1573,MIAT,Graft vs Host Disease,0,0.732309222,0.267690808,,
163,1574,H19,Chemical and Drug Induced Liver Injury,1,0.051245511,0.948754489,,
355,1574,MALAT1,Chemical and Drug Induced Liver Injury,1,0.101297975,0.898702025,,
391,1574,NEAT1,Chemical and Drug Induced Liver Injury,1,0.157238066,0.842761934,,
178,1574,HOTAIR,Chemical and Drug Induced Liver Injury,1,0.205242276,0.794757724,,
360,1574,MEG3,Chemical and Drug Induced Liver Injury,1,0.210071027,0.789928973,,
363,1574,MIAT,Chemical and Drug Induced Liver Injury,1,0.308332205,0.691667795,,
432,1574,PVT1,Chemical and Drug Induced Liver Injury,1,0.363908887,0.636091113,,
152,1574,GAS5,Chemical and Drug Induced Liver Injury,1,0.375974,0.624026,,
87,1574,CDKN2B-AS1,Chemical and Drug Induced Liver Injury,1,0.410412371,0.589587629,,
824,1574,TUG1,Chemical and Drug Induced Liver Injury,1,0.4405213,0.5594787,,
62,1574,BDNF-AS,Chemical and Drug Induced Liver Injury,1,0.471766829,0.528233171,,
105,1574,DISC2,Chemical and Drug Induced Liver Injury,0,0.50305891,0.49694109,,
235,1574,IPW,Chemical and Drug Induced Liver Injury,0,0.538616002,0.461383998,,
830,1574,UCA1,Chemical and Drug Induced Liver Injury,0,0.670437098,0.329562932,,
448,1574,ACTN4,Chemical and Drug Induced Liver Injury,0,0.671318829,0.328681171,,
163,1575,H19,Ischemia,1,0.049906313,0.950093687,,
355,1575,MALAT1,Ischemia,1,0.087731719,0.912268281,,
360,1575,MEG3,Ischemia,1,0.120399356,0.879600644,,
391,1575,NEAT1,Ischemia,1,0.137495995,0.862504005,,
87,1575,CDKN2B-AS1,Ischemia,1,0.182398498,0.817601502,,
152,1575,GAS5,Ischemia,1,0.202433527,0.797566473,,
363,1575,MIAT,Ischemia,1,0.339408517,0.660591483,,
432,1575,PVT1,Ischemia,1,0.384148717,0.615851283,,
824,1575,TUG1,Ischemia,1,0.401933968,0.598066032,,
62,1575,BDNF-AS,Ischemia,1,0.451445043,0.548554957,,
178,1575,HOTAIR,Ischemia,1,0.461278319,0.538721681,,
94,1575,CRNDE,Ischemia,0,0.53066808,0.46933192,,
421,1575,PICSAR,Ischemia,0,0.586953282,0.413046688,,
105,1575,DISC2,Ischemia,0,0.610021889,0.389978111,,
774,1575,SNHG16,Ischemia,0,0.622080505,0.377919495,,
163,1576,H19,Inferior Wall Myocardial Infarction,1,0.065083444,0.934916556,,
355,1576,MALAT1,Inferior Wall Myocardial Infarction,1,0.089348614,0.910651386,,
391,1576,NEAT1,Inferior Wall Myocardial Infarction,1,0.154863894,0.845136106,,
360,1576,MEG3,Inferior Wall Myocardial Infarction,1,0.166745901,0.833254099,,
178,1576,HOTAIR,Inferior Wall Myocardial Infarction,1,0.196115971,0.803884029,,
87,1576,CDKN2B-AS1,Inferior Wall Myocardial Infarction,1,0.216300964,0.783699036,,
105,1576,DISC2,Inferior Wall Myocardial Infarction,1,0.224341989,0.775658011,,
152,1576,GAS5,Inferior Wall Myocardial Infarction,1,0.253582895,0.746417105,,
432,1576,PVT1,Inferior Wall Myocardial Infarction,1,0.277308285,0.722691715,,
62,1576,BDNF-AS,Inferior Wall Myocardial Infarction,1,0.381215215,0.618784785,,
824,1576,TUG1,Inferior Wall Myocardial Infarction,1,0.430181205,0.569818795,,
363,1576,MIAT,Inferior Wall Myocardial Infarction,1,0.474136949,0.525863051,,
169,1576,HAR1B,Inferior Wall Myocardial Infarction,1,0.494335651,0.505664349,,
176,1576,HLA-AS1,Inferior Wall Myocardial Infarction,0,0.573284805,0.426715195,,
189,1576,IFNG-AS1,Inferior Wall Myocardial Infarction,0,0.592132568,0.407867432,,
163,1577,H19,"Carcinoma, Pancreatic Ductal",1,0.061920583,0.938079417,,
360,1577,MEG3,"Carcinoma, Pancreatic Ductal",1,0.088188946,0.911811054,,
355,1577,MALAT1,"Carcinoma, Pancreatic Ductal",1,0.104063928,0.895936072,,
432,1577,PVT1,"Carcinoma, Pancreatic Ductal",1,0.125740051,0.874259949,,
178,1577,HOTAIR,"Carcinoma, Pancreatic Ductal",1,0.134030104,0.865969896,,
87,1577,CDKN2B-AS1,"Carcinoma, Pancreatic Ductal",1,0.221574187,0.778425813,,
152,1577,GAS5,"Carcinoma, Pancreatic Ductal",1,0.386448026,0.613551974,,
363,1577,MIAT,"Carcinoma, Pancreatic Ductal",1,0.392739713,0.607260287,,
105,1577,DISC2,"Carcinoma, Pancreatic Ductal",1,0.450582802,0.549417198,,
62,1577,BDNF-AS,"Carcinoma, Pancreatic Ductal",0,0.549865246,0.450134754,,
391,1577,NEAT1,"Carcinoma, Pancreatic Ductal",0,0.621011853,0.378988177,,
188,1577,HULC,"Carcinoma, Pancreatic Ductal",0,0.674590528,0.325409472,,
396,1577,NONRATT021972,"Carcinoma, Pancreatic Ductal",0,0.683880687,0.316119283,,
458,1577,ANRIL,"Carcinoma, Pancreatic Ductal",0,0.688242435,0.311757535,,
830,1577,UCA1,"Carcinoma, Pancreatic Ductal",0,0.695613921,0.304386079,,
163,1578,H19,Brain Ischemia,1,0.049906313,0.950093687,,
355,1578,MALAT1,Brain Ischemia,1,0.101823628,0.898176372,,
360,1578,MEG3,Brain Ischemia,1,0.157492578,0.842507422,,
391,1578,NEAT1,Brain Ischemia,1,0.194434881,0.805565119,,
432,1578,PVT1,Brain Ischemia,1,0.270640135,0.729359865,,
152,1578,GAS5,Brain Ischemia,1,0.298093021,0.701906979,,
87,1578,CDKN2B-AS1,Brain Ischemia,1,0.343042493,0.656957507,,
178,1578,HOTAIR,Brain Ischemia,1,0.396352172,0.603647828,,
824,1578,TUG1,Brain Ischemia,1,0.401793301,0.598206699,,
363,1578,MIAT,Brain Ischemia,1,0.437437952,0.562562048,,
62,1578,BDNF-AS,Brain Ischemia,0,0.576271892,0.423728108,,
250,1578,LINC-ROR,Brain Ischemia,0,0.706676424,0.293323576,,
61,1578,BCYRN1,Brain Ischemia,0,0.7297436,0.2702564,,
266,1578,LINC00473,Brain Ischemia,0,0.731435359,0.268564641,,
781,1578,SNHG6,Brain Ischemia,0,0.733287454,0.266712546,,
163,1579,H19,Acute Lung Injury,1,0.076047242,0.923952758,,
355,1579,MALAT1,Acute Lung Injury,1,0.097039282,0.902960718,,
432,1579,PVT1,Acute Lung Injury,1,0.106370509,0.893629491,,
360,1579,MEG3,Acute Lung Injury,1,0.122107863,0.877892137,,
391,1579,NEAT1,Acute Lung Injury,1,0.149461031,0.850538969,,
87,1579,CDKN2B-AS1,Acute Lung Injury,1,0.176421702,0.823578298,,
152,1579,GAS5,Acute Lung Injury,1,0.274552703,0.725447297,,
105,1579,DISC2,Acute Lung Injury,1,0.365545928,0.634454072,,
363,1579,MIAT,Acute Lung Injury,1,0.375280142,0.624719858,,
824,1579,TUG1,Acute Lung Injury,1,0.417735398,0.582264602,,
62,1579,BDNF-AS,Acute Lung Injury,1,0.418900192,0.581099808,,
178,1579,HOTAIR,Acute Lung Injury,0,0.503586829,0.496413171,,
94,1579,CRNDE,Acute Lung Injury,0,0.668500543,0.331499428,,
188,1579,HULC,Acute Lung Injury,0,0.686300755,0.313699245,,
35,1579,AFAP1-AS1,Acute Lung Injury,0,0.707222939,0.292777032,,
163,1580,H19,Macular Degeneration,1,0.085523725,0.914476275,,
355,1580,MALAT1,Macular Degeneration,1,0.103982151,0.896017849,,
391,1580,NEAT1,Macular Degeneration,1,0.201066017,0.798933983,,
360,1580,MEG3,Macular Degeneration,1,0.2067945,0.7932055,,
178,1580,HOTAIR,Macular Degeneration,1,0.231341243,0.768658757,,
432,1580,PVT1,Macular Degeneration,1,0.383938134,0.616061866,,
87,1580,CDKN2B-AS1,Macular Degeneration,1,0.432970881,0.567029119,,
152,1580,GAS5,Macular Degeneration,1,0.470137477,0.529862523,,
105,1580,DISC2,Macular Degeneration,0,0.574406028,0.425593942,,
62,1580,BDNF-AS,Macular Degeneration,0,0.600629449,0.399370581,,
